"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","43335","Extend or reduce selection by one character to right or left in horizontal text","shift+right or shift+left","shift+right or shift+left","After Effects","Text","shift"
"","43336","Extend or reduce selection by one word to right or left in horizontal text","ctrl+shift+right or ctrl+shift+left","shift+cmd+right or shift+cmd+left","After Effects","Text","ctrl shift"
"","43337","Extend or reduce selection by one line up or down in horizontal text","shift+up or shift+down","shift+up or shift+down","After Effects","Text","shift"
"","43338","Extend or reduce selection by one line to right or left in vertical text","shift+right or shift+left","shift+right or shift+left","After Effects","Text","shift"
"","43339","Extend or reduce selection one word up or down in vertical text","ctrl+shift+up or ctrl+shift+down","shift+cmd+up or shift+cmd+down","After Effects","Text","ctrl shift"
"","43340","Extend or reduce selection by one character up or down in vertical text","shift+up or shift+down","shift+up or shift+down","After Effects","Text","shift"
"","43341","Select text from insertion point to beginning or end of line","shift+home or shift+end","shift+home or shift+end","After Effects","Text","shift"
"","43342","Move insertion point to beginning or end of line","home or end","home or end","After Effects","Text","None"
"","43343","Select text from insertion point to beginning or end of text frame","ctrl+shift+home or ctrl+shift+end","shift+cmd+home or shift+cmd+end","After Effects","Text","ctrl shift"
"","43344","In horizontal text, move insertion point one character left or right","left or right","left or right","After Effects","Text","None"
"","43345","In horizontal text move insertion point one line up or down","up or down","up or down","After Effects","Text","None"
"","43346","In horizontal text move insertion point one word left or right","ctrl+left or ctrl+right","cmd+left or cmd+right","After Effects","Text","ctrl"
"","43347","In horizontal text move insertion point one paragraph up or down","ctrl+up or ctrl+down","cmd+up or cmd+down","After Effects","Text","ctrl"
"","43348","In vertical text move insertion point one character up or down","up or down","up or down","After Effects","Text","None"
"","43349","In vertical text, move insertion point one character left or right","left or right","left or right","After Effects","Text","None"
"","43350","In vertical text, move insertion point one word up or down","ctrl+up or ctrl+down","cmd+up or cmd+down","After Effects","Text","ctrl"
"","43351","In vertical text, move insertion point one paragraph left or right","ctrl+left or ctrl+right","cmd+left or cmd+right","After Effects","Text","ctrl"
"","43352","Turn All Caps on or off for selected text","ctrl+shift+k","shift+cmd+k","After Effects","Text","ctrl shift"
"","43353","Turn Small Caps on or off for selected text","ctrl+alt+shift+k","alt+shift+cmd+k","After Effects","Text","ctrl alt shift"
"","43354","Turn Superscript on or off for selected text","ctrl+shift+=","shift+cmd+=","After Effects","Text","ctrl shift"
"","43355","Turn Subscript on or off for selected text","ctrl+alt+shift+=","alt+shift+cmd+=","After Effects","Text","ctrl alt shift"
"","43356","Set horizontal scale to 100% for selected text","ctrl+shift+x","shift+cmd+x","After Effects","Text","ctrl shift"
"","43357","Set vertical scale to 100% for selected text","ctrl+alt+shift+x","alt+shift+cmd+x","After Effects","Text","ctrl alt shift"
"","43358","Auto leading for selected text","ctrl+alt+shift+a","alt+shift+cmd+a","After Effects","Text","ctrl alt shift"
"","43359","Reset tracking to 0 for selected text","ctrl+shift+q","ctrl+shift+cmd+q","After Effects","Text","ctrl shift"
"","43360","Justify paragraph; left align last line","ctrl+shift+j","shift+cmd+j","After Effects","Text","ctrl shift"
"","43361","Justify paragraph; right align last line","ctrl+alt+shift+j","alt+shift+cmd+j","After Effects","Text","ctrl alt shift"
"","43362","Justify paragraph; force last line","ctrl+shift+f","shift+cmd+f","After Effects","Text","ctrl shift"
"","43363","Decrease or increase font size of selected text by 2 units","ctrl+shift+, or ctrl+shift+.","shift+cmd+, or shift+cmd+.","After Effects","Text","ctrl shift"
"","43364","Decrease or increase font size of selected text by 10 units","ctrl+alt+shift+, or ctrl+alt+shift+.","alt+shift+cmd+, or alt+shift+cmd+.","After Effects","Text","ctrl alt shift"
"","43365","Increase or decrease leading by 2 units","alt+down or alt+up","alt+down or alt+up","After Effects","Text","alt"
"","43366","Increase or decrease leading by 10 units","ctrl+alt+down or ctrl+alt+up","alt+cmd+down or alt+cmd+up","After Effects","Text","ctrl alt"
"","43367","Decrease or increase baseline shift by 2 units","alt+shift+down or alt+shift+up","alt+shift+down or alt+shift+up","After Effects","Text","alt shift"
"","43368","Decrease or increase baseline shift by 10 units","ctrl+alt+shift+down or ctrl+alt+shift+up","alt+shift+cmd+down or alt+shift+cmd+up","After Effects","Text","ctrl alt shift"
"","43369","Decrease or increase kerning or tracking 20 units (20/1000 ems)","alt+left or alt+right","alt+left or alt+right","After Effects","Text","alt"
"","43370","Decrease or increase kerning or tracking 100 units (100/1000 ems)","ctrl+alt+left or ctrl+alt+right","alt+cmd+left or alt+cmd+right","After Effects","Text","ctrl alt"
"","43371","Toggle paragraph composer","ctrl+alt+shift+t","alt+shift+cmd+t","After Effects","Text","ctrl alt shift"
"","43372","New mask","ctrl+shift+n","shift+cmd+n","After Effects","Masks","ctrl shift"
"","43373","Select next or previous mask","alt+` or alt+shift+`","alt+` or alt+shift+`","After Effects","Masks","alt shift"
"","43374","Exit free-transform mask editing mode","esc","esc","After Effects","Masks","None"
"","43375","Move selected path points 1 pixel at current magnification","up or right or down or left","up or right or down or left","After Effects","Masks","None"
"","43376","Move selected path points 10 pixels at current magnification","shift+left or shift+right or shift+up or shift+down","shift+left or shift+right or shift+up or shift+down","After Effects","Masks","shift"
"","43377","Invert selected mask","ctrl+shift+i","shift+cmd+i","After Effects","Masks","ctrl shift"
"","43378","Open Mask Feather dialog box for selected mask","ctrl+shift+f","shift+cmd+f","After Effects","Masks","ctrl shift"
"","43379","Open Mask Shape dialog box for selected mask","ctrl+shift+m","shift+cmd+m","After Effects","Masks","ctrl shift"
"","43380","Subtract mode","s","s","After Effects","Masks","None"
"","43381","Darken mode","d","d","After Effects","Masks","None"
"","43382","Difference mode","f","f","After Effects","Masks","None"
"","43383","Add mode","a","s","After Effects","Masks","None"
"","43384","Intersect mode","i","i","After Effects","Masks","None"
"","43385","None","n","n","After Effects","Masks","None"
"","43386","Swap paint background color and foreground colors","x","x","After Effects","Paint tools","None"
"","43387","Set paint foreground color to black and background color to white","d","d","After Effects","Paint tools","None"
"","43388","Momentarily activate Eraser tool with Last Stroke Only option","ctrl+shift","shift+cmd","After Effects","Paint tools","ctrl shift"
"","43389","Activate a specific Clone Stamp tool preset","3 or 4 or 5 or 6 or 7","3 or 4 or 5 or 6 or 7","After Effects","Paint tools","None"
"","43390","Set opacity for a paint tool","num0-9","num0-9","After Effects","Paint tools","None"
"","43391","Set opacity for a paint tool to 100%","num.","num.","After Effects","Paint tools","None"
"","43392","Set flow for a paint tool","shift+num0-9","shift+num0-9","After Effects","Paint tools","shift"
"","43393","Set flow for a paint tool to 100%","shift+num.","shift+num.","After Effects","Paint tools","shift"
"","43394","Move earlier or later by number of frames specified for stroke Duration","ctrl+pageup or ctrl+pagedown or 1 or 2","cmd+pageup or cmd+pagedown or 1 or 2","After Effects","Paint tools","ctrl"
"","43395","Group selected shapes","ctrl+g","cmd+g","After Effects","Shape layers","ctrl"
"","43396","Ungroup selected shapes","ctrl+shift+g","shift+cmd+g","After Effects","Shape layers","ctrl shift"
"","43397","Set marker at current time (works during preview and audio-only preview)","num*","ctrl+8","After Effects","Markers","None"
"","43398","Set marker at current time and open marker dialog box","alt+num*","ctrl+alt+8","After Effects","Markers","alt"
"","43399","Set and number composition marker 3 at the current time","shift+3","shift+3","After Effects","Markers","shift"
"","43400","Go to composition marker 0","0","0","After Effects","Markers","None"
"","43401","Move feature region, search region, and attach point 1 pixel at current magnification","up or down or left or right","up or down or left or right","After Effects","Motion tracking","None"
"","43402","Move feature region, search region, and attach point 10 pixels up at current magnification","shift+up","shift+up","After Effects","Motion tracking","shift"
"","43403","Move feature region and search region 1 pixel right at current magnification","alt+right","alt+right","After Effects","Motion tracking","alt"
"","43404","Move feature region and search region 10 pixels left at current magnification","alt+shift+left","alt+shift+left","After Effects","Motion tracking","alt shift"
"","43405","Save project","ctrl+s","cmd+s","After Effects","Saving, exporting, and rendering","ctrl"
"","43406","Increment and save project","ctrl+alt+shift+s","alt+shift+cmd+s","After Effects","Saving, exporting, and rendering","ctrl alt shift"
"","43407","Save As","ctrl+shift+s","shift+cmd+s","After Effects","Saving, exporting, and rendering","ctrl shift"
"","43408","Add active composition or selected items to render queue","ctrl+shift+/","shift+cmd+/","After Effects","Saving, exporting, and rendering","ctrl shift"
"","43409","Add current frame to render queue","ctrl+alt+s","alt+cmd+s","After Effects","Saving, exporting, and rendering","ctrl alt"
"","43410","Duplicate render item with same output filename as original","ctrl+shift+d","shift+cmd+d","After Effects","Saving, exporting, and rendering","ctrl shift"
"","43411","Add a composition to the Adobe Media Encoder encoding queue","ctrl+alt+m","alt+cmd+m","After Effects","Saving, exporting, and rendering","ctrl alt"
