"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","99878","Distort Tool","n/A","shift+c","Final Cut Pro","Share and tools","shift"
"","99879","Hand Tool","n/A","alt+d","Final Cut Pro","Share and tools","alt"
"","99880","Make the Hand tool active","n/A","h","Final Cut Pro","Share and tools","None"
"","99881","Make the Position tool active","n/A","p","Final Cut Pro","Share and tools","None"
"","99882","Transform Tool","n/A","shift+t","Final Cut Pro","Share and tools","shift"
"","99883","Make the Trim tool active","n/A","t","Final Cut Pro","Share and tools","None"
"","99884","Make the Zoom tool active","n/A","z","Final Cut Pro","Share and tools","None"
"","99885","Clip Appearance: Clip Labels Only","n/A","ctrl+alt+6","Final Cut Pro","View","ctrl alt"
"","99886","Decrease the size of audio waveforms for timeline clips","n/A","ctrl+alt+down","Final Cut Pro","View","ctrl alt"
"","99887","Display timeline clips with large filmstrips only","n/A","ctrl+alt+5","Final Cut Pro","View","ctrl alt"
"","99888","Increase the size of audio waveforms for timeline clips","n/A","ctrl+alt+up","Final Cut Pro","View","ctrl alt"
"","99889","Display timeline clips with small audio waveforms and large filmstrips","n/A","ctrl+alt+4","Final Cut Pro","View","ctrl alt"
"","99890","Display timeline clips with large audio waveforms and small filmstrips","n/A","ctrl+alt+2","Final Cut Pro","View","ctrl alt"
"","99891","Display timeline clips with audio waveforms and video filmstrips of equal size","n/A","ctrl+alt+3","Final Cut Pro","View","ctrl alt"
"","99892","Display timeline clips with large audio waveforms only","n/A","ctrl+alt+1","Final Cut Pro","View","ctrl alt"
"","99893","Decrease the browser clip height","n/A","shift+cmd+-","Final Cut Pro","View","shift cmd"
"","99894","Increase the browser clip height","n/A","shift+cmd+=","Final Cut Pro","View","shift cmd"
"","99895","Show fewer filmstrip frames in browser clips","n/A","shift+cmd+,","Final Cut Pro","View","shift cmd"
"","99896","Show or hide the Audio Animation editor for the selected clips or components","n/A","ctrl+a","Final Cut Pro","View","ctrl"
"","99897","Show or hide clip information when skimming in the browser","n/A","ctrl+y","Final Cut Pro","View","ctrl"
"","99898","Show or hide the Video Animation editor for the selected timeline clips","n/A","ctrl+v","Final Cut Pro","View","ctrl"
"","99899","Show more filmstrip frames in browser clips","n/A","shift+cmd+.","Final Cut Pro","View","shift cmd"
"","99900","Show one frame per filmstrip","n/A","alt+shift+cmd+,","Final Cut Pro","View","alt shift cmd"
"","99901","Switch the browser between filmstrip view and list view","n/A","alt+cmd+2","Final Cut Pro","View","alt cmd"
"","99902","Show or hide clip names in the browser","n/A","alt+shift+n","Final Cut Pro","View","alt shift"
"","99903","Zoom in to the browser, viewer, or timeline","n/A","cmd+plus","Final Cut Pro","View","cmd"
"","99904","Zoom out of the browser, viewer, or timeline","n/A","cmd+-","Final Cut Pro","View","cmd"
"","99905","Zoom the contents to fit the size of the browser, viewer, or timeline","n/A","shift+z","Final Cut Pro","View","shift"
"","99906","Turn zooming in to audio samples on or off","n/A","ctrl+z","Final Cut Pro","View","ctrl"
"","99907","Switch to the Anaglyph view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+3","Final Cut Pro","Windows","ctrl alt cmd"
"","99908","Switch to the Anaglyph Monochrome view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+4","Final Cut Pro","Windows","ctrl alt cmd"
"","99909","Switch to the Anaglyph Outline view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+5","Final Cut Pro","Windows","ctrl alt cmd"
"","99910","Show or hide the Background Tasks window","n/A","cmd+9","Final Cut Pro","Windows","cmd"
"","99911","Switch to the Difference view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+6","Final Cut Pro","Windows","ctrl alt cmd"
"","99912","Make the Audio Enhancements inspector active","n/A","cmd+8","Final Cut Pro","Windows","cmd"
"","99913","Make the browser active","n/A","cmd+1","Final Cut Pro","Windows","cmd"
"","99914","Make the Color Board active","n/A","cmd+6","Final Cut Pro","Windows","cmd"
"","99915","Make the current inspector active","n/A","alt+cmd+4","Final Cut Pro","Windows","alt cmd"
"","99916","Make the timeline active","n/A","cmd+2","Final Cut Pro","Windows","cmd"
"","99917","Make the viewer active","n/A","cmd+3","Final Cut Pro","Windows","cmd"
"","99918","Switch to the Left Eye view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+1","Final Cut Pro","Windows","ctrl alt cmd"
"","99919","Go to the next pane in the inspector or the Color Board","n/A","ctrl+tab","Final Cut Pro","Windows","ctrl"
"","99920","Go to the previous pane in the inspector or the Color Board","n/A","ctrl+shift+tab","Final Cut Pro","Windows","ctrl shift"
"","99921","Show or hide the Record Voiceover window","n/A","alt+cmd+8","Final Cut Pro","Windows","alt cmd"
"","99922","Switch to the Right Eye view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+2","Final Cut Pro","Windows","ctrl alt cmd"
"","99923","Show the vectorscope in the viewer","n/A","ctrl+cmd+v","Final Cut Pro","Windows","ctrl cmd"
"","99924","Show the waveform monitor in the viewer","n/A","ctrl+cmd+w","Final Cut Pro","Windows","ctrl cmd"
"","99925","Show or hide the angle viewer","n/A","shift+cmd+7","Final Cut Pro","Windows","shift cmd"
"","99926","Show or hide the audio meters","n/A","shift+cmd+8","Final Cut Pro","Windows","shift cmd"
"","99927","Show or hide the browser","n/A","ctrl+cmd+1","Final Cut Pro","Windows","ctrl cmd"
"","99928","Show or hide the comparison viewer","n/A","ctrl+cmd+6","Final Cut Pro","Windows","ctrl cmd"
"","99929","Show or hide the Effects browser","n/A","cmd+5","Final Cut Pro","Windows","cmd"
"","99930","Show or hide the Transitions browser","n/A","ctrl+cmd+5","Final Cut Pro","Windows","ctrl cmd"
"","99931","Show or hide the event viewer","n/A","ctrl+cmd+3","Final Cut Pro","Windows","ctrl cmd"
"","99932","Show or hide the inspector","n/A","cmd+4","Final Cut Pro","Windows","cmd"
"","99933","Show or hide the keyword editor","n/A","cmd+k","Final Cut Pro","Windows","cmd"
"","99934","Show or hide the Libraries sidebar","n/A","cmd+1","Final Cut Pro","Windows","cmd"
"","99935","Show or hide the Photos and Audio sidebar","n/A","shift+cmd+1","Final Cut Pro","Windows","shift cmd"
"","99936","Show or hide the sidebar","n/A","cmd+`","Final Cut Pro","Windows","cmd"
"","99937","Show or hide the 360° viewer","n/A","alt+cmd+7","Final Cut Pro","Windows","alt cmd"
"","99938","Show or hide the timeline","n/A","ctrl+cmd+2","Final Cut Pro","Windows","ctrl cmd"
"","99939","Show or hide the timeline index for the open project","n/A","shift+cmd+2","Final Cut Pro","Windows","shift cmd"
"","99940","Show or hide the Titles and Generators sidebar","n/A","alt+cmd+1","Final Cut Pro","Windows","alt cmd"
"","99941","Show or hide the video scopes in the viewer","n/A","cmd+7","Final Cut Pro","Windows","cmd"
"","99942","Switch to the Superimpose view in the 360° viewer (stereoscopic only)","n/A","ctrl+alt+cmd+`","Final Cut Pro","Windows","ctrl alt cmd"
"","99943","Switch between the half-height view and full-height view in the inspector","n/A","ctrl+cmd+4","Final Cut Pro","Windows","ctrl cmd"
