"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","51119","Duplicate color stops","alt+drag","alt+drag","Illustrator","Gradient panel","alt"
"","51120","Swap color stops","alt+drag","alt+drag","Illustrator","Gradient panel","alt"
"","51121","Apply swatch color to active color stop","alt+click","alt+click","Illustrator","Gradient panel","alt"
"","51122","Reset the gradient fill to default black and white linear gradient","ctrl+click","cmd+click","Illustrator","Gradient panel","ctrl"
"","51123","Show/Hide gradient arrow","ctrl+alt+g","alt+cmd+g","Illustrator","Gradient panel","ctrl alt"
"","51124","Modify angle and end-point together","alt+drag","alt+drag","Illustrator","Gradient panel","alt"
"","51125","Constrain Gradient tool or Gradient annotator while dragging","shift+drag","shift+drag","Illustrator","Gradient panel","shift"
"","51126","View Gradient annotator in selected gradient filled object","g","g","Illustrator","Gradient panel","None"
"","51127","Add a layer","ctrl+l","cmd+l","Illustrator","Layers panel","ctrl"
"","51128","Add a layer while opening the New Layer dialog box","ctrl+alt+l","alt+cmd+l","Illustrator","Layers panel","ctrl alt"
"","51129","Select all objects on the layer","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51130","Show/hide all layers but the selected one","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51131","Select Outline/Preview view for the selected layer","ctrl+click","cmd+click","Illustrator","Layers panel","ctrl"
"","51132","Selects Outline/Preview view for all other layers","ctrl+alt+click","alt+cmd+click","Illustrator","Layers panel","ctrl alt"
"","51133","Lock/unlock all other layers","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51134","Expand all sublayers to display entire hierarchy","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51135","Set options as you create new layer","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51136","Set options as you create new sublayer","alt+click","alt+click","Illustrator","Layers panel","alt"
"","51137","Place new sublayer at bottom of layer list","ctrl+alt+click","alt+cmd+click","Illustrator","Layers panel","ctrl alt"
"","51138","Place layer at top of layer list","ctrl+click","cmd+click","Illustrator","Layers panel","ctrl"
"","51139","Place layer below selected layer","ctrl+alt+click","alt+cmd+click","Illustrator","Layers panel","ctrl alt"
"","51140","Copy the selection to a layer, sublayer, or group","alt+drag","alt+drag","Illustrator","Layers panel","alt"
"","51141","Create new spot color","ctrl+click","cmd+click","Illustrator","Swatches panel","ctrl"
"","51142","Create new global process color","ctrl+shift+click","shift+cmd+click","Illustrator","Swatches panel","ctrl shift"
"","51143","Replace swatch with another","alt+drag","alt+drag","Illustrator","Swatches panel","alt"
"","51144","Apply a value and keep focus in edit field","shift+enter","shift+enter","Illustrator","Transform panel","shift"
"","51145","Apply a value and copy object","alt+enter","alt+enter","Illustrator","Transform panel","alt"
"","51146","Apply a value and scale option proportionately for width or height","ctrl+enter","cmd+enter","Illustrator","Transform panel","ctrl"
"","51147","Apply last effect to the selected object","ctrl+shift+e","shift+cmd+e","Illustrator","Transparency panel","ctrl shift"
"","51148","Apply last effect to selected object by adjusting values in effects dialog box","ctrl+alt+shift+e","alt+shift+cmd+e","Illustrator","Transparency panel","ctrl alt shift"
"","51149","Change mask to grayscale image for editing","alt+click","alt+click","Illustrator","Transparency panel","alt"
"","51150","Disable opacity mask","shift+click","shift+click","Illustrator","Transparency panel","shift"
"","51151","Re-enable opacity mask","shift+click","shift+click","Illustrator","Transparency panel","shift"
"","51152","Invoke Help","f1","f1","Illustrator","Function keys","None"
"","51153","Cut","f2","f2","Illustrator","Function keys","None"
"","51154","Copy","f3","f3","Illustrator","Function keys","None"
"","51155","Paste","f4","f4","Illustrator","Function keys","None"
"","51156","Show/hide Brushes panel","f5","f5","Illustrator","Function keys","None"
"","51157","Show/hide Color panel","f6","f6","Illustrator","Function keys","None"
"","51158","Show/hide Layers panel","f7","f7","Illustrator","Function keys","None"
"","51159","Create new symbol","f8","f8","Illustrator","Function keys","None"
"","51160","Show/hide Info panel","ctrl+f8","cmd+f8","Illustrator","Function keys","ctrl"
"","51161","Show/hide Gradient panel","ctrl+f9","cmd+f9","Illustrator","Function keys","ctrl"
"","51162","Show/hide Stroke panel","ctrl+f10","cmd+f10","Illustrator","Function keys","ctrl"
"","51163","Show/hide Attributes panel","ctrl+f11","cmd+f11","Illustrator","Function keys","ctrl"
"","51164","Revert","f12","f12","Illustrator","Function keys","None"
"","51165","Show/hide Graphic Styles panel","shift+f5","shift+f5","Illustrator","Function keys","shift"
"","51166","Show/hide Appearance panel","shift+f6","shift+f6","Illustrator","Function keys","shift"
"","51167","Show/hide Align panel","shift+f7","shift+f7","Illustrator","Function keys","shift"
"","51168","Show/hide Transform panel","shift+f8","shift+f8","Illustrator","Function keys","shift"
"","51169","Show/hide Pathfinder panel","ctrl+shift+f9","shift+cmd+f9","Illustrator","Function keys","ctrl shift"
"","51170","Show/hide Transparency panel","ctrl+shift+f10","shift+cmd+f10","Illustrator","Function keys","ctrl shift"
"","51171","Show/hide Symbols panel","ctrl+shift+f11","shift+cmd+f11","Illustrator","Function keys","ctrl shift"
